County,Date,Acres (of whole parcel),Parcel #,Starting Address,HWA,EHS,DBH,Tag #,Lat,Long,Notes
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,2,S1189,43.05211,-86.23993,25 ft SW of 9647
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,4,S1190,43.05209,-86.23985,15 ft SW of 9647
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,1,S1191,43.0523,-86.23988,10 ft WSW of 9656
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,2,S1192,43.05233,-86.23985,10 ft WSW of 9656
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,2,S1193,43.05233,-86.23985,Multistem 10 ft WSW of 9656
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,3,S1194,43.05233,-86.23983,4 ft SW of 9657
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,2,S1195,43.05233,-86.23983,4 ft SW of 9657
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,1,S1196,43.05233,-86.23983,4 ft SW of 9657
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,1,S1197,43.05234,-86.23982,Clump of 5- Next to 9657
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,1,S1198,43.05234,-86.23982,Clump of 5- Next to 9657
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,1,S1199,43.05234,-86.23982,Clump of 5- Next to 9657
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,1,S1200,43.05234,-86.23982,Clump of 5- Next to 9657
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,2,S1201,43.05234,-86.23982,Clump of 5- Next to 9657
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,3,S1202,43.05237,-86.23981,8 ft N of 9656
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,1,S1203,43.05237,-86.23981,8 ft N of 9656
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,2,S1204,43.05231,-86.23978,4 ft W of 9659
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,1,S1205,43.05232,-86.23972,5 ft NW of 9659
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,2,S1206,43.05235,-86.23974,"In debris, 6 ft S of 9660"
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,1,S1207,43.05232,-86.2397,"In debris, 7 ft S of 9660"
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,3,S1208,43.05234,-86.23969,"7 ft SE of 9660, in debris, top dead"
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,1,S1209,43.05231,-86.23966,"10 ft NW of 9661, in debris"
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,1,S1210,43.0523,-86.23964,"15 ft N of 9661, in debris"
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,2,S1211,43.0523,-86.23963,"17 ft N of 9662, in debris"
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,1,S1212,43.05234,-86.23969,"7 ft SE of 9660, in debris, top dead"
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,3,S1213,43.05232,-86.23963,"18 ft N of 9660, in debris"
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,3,S1214,43.05231,-86.23963,20 ft N of 9660
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,No,2,S1215,43.05233,-86.23967,15 ft W of 9662
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,No,2,S1216,43.0523,-86.23953,Next to 9662
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,2,S1217,43.05232,-86.23952,2 ft NW of 9662
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,4,S1218,43.0523,-86.23951,2 ft E of 9662
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,2,S1219,43.05227,-86.23948,Clump of 3- 10 ft E of 9662
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,1,S1220,43.05227,-86.23948,Clump of 3- 10 ft E of 9662
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,4,S1221,43.05227,-86.23948,Clump of 3- 10 ft E of 9662
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,1,S1222,43.05228,-86.23945,12 ft N of 9664
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,1,S1223,43.05228,-86.23945,12 ft N of 9664
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,1,S1224,43.05226,-86.23957,15 ft E of 9661
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,3,S1225,43.05228,-86.23929,"Row of 6, 20 ft NW of 9666, SE corner of parking lot for funeral home"
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,2,S1226,43.05228,-86.23929,"Row of 6, 20 ft NW of 9666, SE corner of parking lot for funeral home"
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,3,S1227,43.05228,-86.23929,"Row of 6, 20 ft NW of 9666, SE corner of parking lot for funeral home"
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,3,S1228,43.05228,-86.23929,"Row of 6, 20 ft NW of 9666, SE corner of parking lot for funeral home"
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,1,S1229,43.05228,-86.23929,"Row of 6, 20 ft NW of 9666, SE corner of parking lot for funeral home"
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,4,S1230,43.05228,-86.23929,"Row of 6, 20 ft NW of 9666, SE corner of parking lot for funeral home"
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,1,S1231,43.05228,-86.23921,15 ft N of 9666
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,1,S1232,43.05228,-86.23921,15 ft N of 9666
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,4,S1233,43.05157,-86.24038,"10 ft E of 9678, tagged on SW branch"
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,2,S1234,43.05157,-86.24038,10 ft E of 9678
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,3,S1235,43.05163,-86.24046,5 ft E of 9680
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,2,S1236,43.05168,-86.24115,20 ft W of 9688
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,4,S1237,43.05148,-86.24043,6 ft SE of 9689
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,3,S1238,43.05144,-86.24027,12 ft W of 9691
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,4,S1239,43.05123,-86.24018,20 ft S of 9695
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,4,S1240,43.05133,-86.24013,12 ft S of 9696
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,3,S1241,43.05133,-86.23999,15 ft N of 9697
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,2,S1242,43.05147,-86.24007,12 ft WNW of 9708
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,3,S1243,43.05149,-86.24009,8 ft E of 9711
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,4,S1244,43.05149,-86.24017,6 ft W of 9713
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,4,S1245,43.05148,-86.23983,10 ft NE of 9721
Ottawa,1/9/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,4,S1246,43.05137,-86.23987,15 ft SW of 9722
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,4,S113,43.05095,-86.23893,10 ft N of 7101
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,4,S114,43.05087,-86.23903,8 ft SW of 7102
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,3,S115,43.0508,-86.23904,6 ft W of 7107
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,3,S116,43.05074,-86.23925,10 ft NE of 7111
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,4,S117,43.05075,-86.23929,10 ft S of 7111
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,4,S118,43.05072,-86.23936,20 ft W of 7112
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,2,S119,43.05072,-86.23936,15 ft W of 7112
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,4,S120,43.05054,-86.23952,4 ft S of 7122
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,4,S121,43.05052,-86.23956,15 ft W of 7124
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,4,S122,43.05069,-86.23973,5 ft E of 7131
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,3,S123,43.05067,-86.23969,10 ft NE of 7132
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,4,S124,43.05061,-86.23959,6 ft NE of 7137
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,3,S125,43.05065,-86.23965,2 ft W of 7138
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,3,S126,43.05058,-86.23962,3 ft E of 7138
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,3,S127,43.0506,-86.2397,6 ft E of 7140
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,2,S128,43.05083,-86.23924,15 ft SE of 7150
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,3,S129,43.04872,-86.24068,30 ft W of 7152
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,4,S130,43.04831,-86.24178,25 ft N of 7159
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,2,S131,43.04831,-86.24168,25 ft E of 7159
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,4,S132,43.04831,-86.24168,25 ft E of 7159
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,3,S133,43.0483,-86.2417,Multistem. 20 E of 7159
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,4,S134,43.04833,-86.24166,20 ft S of 7155
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,4,S135,43.04833,-86.24166,20 ft S of 7155
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,4,S136,43.04836,-86.2416,30 ft SE of 7155
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,3,S137,43.04851,-86.24062,4 ft NW of 7177
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,2,S138,43.04851,-86.24062,5 ft N of 7177
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,4,S139,43.0485,-86.24065,3 ft NE of 7177
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,4,S1247,43.05117,-86.23938,4 ft N of 9729
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,No,3,S1248,43.05119,-86.23933,12 ft SE of 9730
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,2,S1249,43.0512,-86.23936,8 ft SSE of 9730
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,4,S1250,43.05125,-86.23936,10 ft E of 9730
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,No,2,S1251,43.05125,-86.23936,12 ft E of 9730
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,No,4,S1252,43.05139,-86.23932,"Tagged on E branch, 8 ft S of 9740"
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,2,S1253,43.05145,-86.23923,5 ft W of 9742
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,3,S1254,43.05146,-86.23923,"10 ft W of 9742, tagged on W branch"
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,2,S1255,43.05143,-86.23928,12 ft N of 9739
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,3,S1256,43.05147,-86.23946,12 ft NE of 9747
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,4,S1257,43.05156,-86.23978,"In debris, 12 ft N of 9751"
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,4,S1258,43.05162,-86.23972,15 ft ENE of 9753
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,4,S1259,43.05153,-86.23967,25 ft S of 9753
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,4,S1260,43.05153,-86.23947,6 ft ENE of 9762
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,3,S1261,43.05151,-86.23949,8 ft SSW of 9762
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,4,S1262,43.0515,-86.23948,"10 ft SW of 9762, Tagged on NW branch"
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,No,3,S1263,43.05149,-86.23943,"In debris, 10 ft W of 9766, tag on W branch"
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,2,S1264,43.05149,-86.23941,"In debris, 15 ft W of 9766"
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,3,S1265,43.05147,-86.23935,8 ft S of 9765
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,3,S1266,43.05151,-86.23933,6 ft SE of 9765
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,2,S1267,43.05146,-86.23931,10 ft W of 9745
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,4,S1268,43.05148,-86.23927,5 ft W of 9769
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Out of Reach,4,S1269,43.05141,-86.23911,12 ft SW of 9773
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,4,S1270,43.05141,-86.23907,5 ft W of 9775
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,2,S1271,43.05142,-86.23912,1 ft N of 9776
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,4,S1272,43.05153,-86.23926,15 ft N of 9780
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,4,S1273,43.05159,-86.23949,6 ft W of 9784
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,4,S1274,43.05158,-86.23953,7 ft NW of 9784
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,4,S1275,43.05163,-86.23946,15 ft N of 9785
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,1,S1276,43.05157,-86.23933,4 ft W of 9789
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,4,S1277,43.05158,-86.23927,8 ft S of 9789
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,No,4,S1278,43.05157,-86.23921,15 ft N of 9790
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,No,2,S1279,43.05157,-86.23917,8 ft N of 9790
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,No,4,S1280,43.05151,-86.23906,8 ft S of 9793
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,3,S1281,43.05145,-86.23904,15 ft SW of 9794
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,4,S1282,43.05142,-86.23887,6 ft SE of 9799
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,No,1,S1283,43.05144,-86.23887,"15 ft N of 9799, almost dead"
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,2,S1284,43.05134,-86.23883,15 ft SE of 9803
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,3,S1285,43.05134,-86.23883,16 ft SE of 9803
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,No,3,S1286,43.05133,-86.23879,20 ft E of 9803
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,No,1,S1287,43.05132,-86.23878,20 ft S of 9803
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,3,S1288,43.05135,-86.23893,10 ft W of 9804
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,No,2,S1289,43.05128,-86.23902,15 ft S of 9806
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,No,3,S1290,43.05127,-86.23904,10 ft E of 9807
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,No,4,S1291,43.05125,-86.23911,8 ft W of 9807
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,2,S1292,43.05125,-86.23912,15 ft SSE of 9809
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,No,2,S1293,43.0509,-86.23966,15 ft S of 9812
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,3,S1294,43.05095,-86.23981,20 ft WSW of 9813
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,3,S1295,43.05089,-86.24005,5 ft SW of 9818
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,2,S1296,43.05089,-86.2401,15 ft SW of 9818
Ottawa,1/15/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,No,3,S1297,43.0508,-86.24011,12 ft E of 9822
