County,Parcel,Address,HWA,EHS,DBH,Tag,Latitude,Longitude,Notes
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8630,43.05427,-86.23225,near 8952
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8631,43.05429,-86.23229,near 8952
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8632,43.05429,-86.23229,near 8952
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8633,43.05429,-86.23229,near 8952
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4.0,S8634,43.05429,-86.23229,near 8952
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8635,43.05426,-86.23234,near 8952
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8636,43.05426,-86.23234,near 8952
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8637,43.05427,-86.23226,Near trail bench
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8638,43.05427,-86.23218,Near trail bench
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8639,43.05427,-86.23218,Near trail bench
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8640,43.05435,-86.23211,Near trail bench
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8641,43.05435,-86.23211,Near trail bench
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8642,43.05425,-86.23214,Near 8950
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8643,43.05425,-86.23214,Near 8950
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.0,S8644,43.05428,-86.23215,Near 8950
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S8645,43.05428,-86.23215,Near 8950
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8646,43.05428,-86.23215,Near 8950
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8647,43.05424,-86.23212,near 8950 closer to trail
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8648,43.05424,-86.23212,near 8950 closer to trail
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8649,43.05424,-86.23212,near 8950 closer to trail
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.0,S8650,43.05429,-86.23215,near 8950 closer to trail
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8651,43.05426,-86.23219,near 8950
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4.0,S8652,43.05426,-86.23219,near 8950
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4.0,S8653,43.05426,-86.23219,near 8950
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4.0,S8654,43.05426,-86.23219,near 8950
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8655,43.05436,-86.2323,Near 8947
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.0,S8656,43.05424,-86.23237,near 8946
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S8657,43.05424,-86.23237,near 8946
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.5,S8658,43.05422,-86.23242,near 8946
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8659,43.05415,-86.23241,near 8946
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S8660,43.05433,-86.23246,near 8945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8661,43.05425,-86.23248,near 8945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S8662,43.05425,-86.2325,near 8945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8663,43.0542,-86.23262,group south of 9053
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8664,43.05424,-86.23264,group south of 9053
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8665,43.05423,-86.23252,group south of 9053
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8666,43.05423,-86.23252,group south of 9053
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8667,43.05423,-86.23252,group south of 9053
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8668,43.05423,-86.23252,group south of 9053
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8669,43.05423,-86.23252,group south of 9053
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8670,43.05425,-86.23251,group south of 9053
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8671,43.05425,-86.23251,group south of 9053
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8672,43.05425,-86.23251,group south of 9053
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8673,43.05413,-86.23244,Next to 8945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8675,43.05411,-86.23248,Next to 8945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7901,43.05383,-86.23231,next to 5 stemmed Beech Tree
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7902,43.05383,-86.23231,next to 5 stemmed Beech Tree
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7903,43.05385,-86.23235,12 ft W of 5 stemmed Beech Tree
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7904,43.05383,-86.23238,"10 ft SW of 5 stemmed Beech Tree, dead"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7905,43.05384,-86.23232,just S of 5 stemmed Beech Tree
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7906,43.05384,-86.23232,just S of 5 stemmed Beech Tree
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7907,43.05384,-86.23232,just S of 5 stemmed Beech Tree
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S7908,43.05384,-86.23232,just S of 5 stemmed Beech Tree
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S7909,43.05384,-86.23232,just S of 5 stemmed Beech Tree
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S7910,43.05384,-86.23232,just S of 5 stemmed Beech Tree
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S7911,43.0537595,-86.2322876,multi stem 15 ft SE of 5 stemmed Beech Tree
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7912,43.05379,-86.2323,20 ft S of 5 stemmed Beech Tree
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S7913,43.05379,-86.2323,multi stem 20 ft S of 5 stemmed Beech Tree
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7914,43.05379,-86.2323,20 ft S of 5 stemmed Beech Tree
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7915,43.05379,-86.2323,20 ft S of 5 stemmed Beech Tree
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7916,43.05379,-86.2323,20 ft S of 5 stemmed Beech Tree
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7917,43.05379,-86.2323,20 ft S of 5 stemmed Beech Tree
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4.0,S7918,43.05379,-86.23223,Multi stem 15 ft NW of 9944
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.5,S7919,43.05379,-86.23223,Triple stem 15 ft NW of 9944
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S7920,43.05375,-86.23227,20 ft NW of 9944
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7921,43.05375,-86.23227,20 ft NW of 9944
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.0,S7922,43.05375,-86.23227,multi stem 12 ft NW of 9944
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S7923,43.05375,-86.23227,multi stem 12 ft NW of 9944
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4.0,S7924,43.0538,-86.2322,12 ft W of 9944
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S7925,43.0538,-86.2322,12 ft W of 9944
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S7926,43.05374,-86.23222,Next to 9942
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,2.0,S7927,43.05364,-86.23224,5 ft S of 9941
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7928,43.05373,-86.23218,10 ft E of 9941
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4.0,S7929,43.0537,-86.23217,next to 9939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S7930,43.05371,-86.23228,12 ft SE of 9937
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4.0,S7931,43.05376,-86.23239,multi stem 12 ft SW of 9937
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S7932,43.05376,-86.23239,12 ft SW of 9937
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S7933,43.05376,-86.23239,12 ft SW of 9937
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7934,43.05376,-86.23239,12 ft SW of 9937
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S7935,43.05368,-86.23225,5 ft W of 9934
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.0,S7936,43.05368,-86.23225,5 ft W of 9934
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S7937,43.05358,-86.23221,15 ft SW of 9935
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.5,S7938,43.05358,-86.23221,15 ft SW of 9935
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.0,S7939,43.05293,-86.23158,15 ft S of 9914
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,2.5,S8175,43.05176,-86.23384,next to 9442
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,2.5,S8176,43.05176,-86.23384,next to 9442
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8177,43.05175,-86.23386,8 ft E of 9443
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,3.0,S8178,43.05175,-86.23392,next to 9440
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8179,43.05176,-86.23393,15 ft NE of 9439
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.5,S8180,43.0518,-86.23387,20 ft N of 9442
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,4.0,S8181,43.05183,-86.23374,12 ft N of 9436
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,2.0,S8182,43.05183,-86.23374,12 ft N of 9436
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8183,43.05183,-86.23374,12 ft N of 9436
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8676,43.05413,-86.23248,Next to 8945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8677,43.05413,-86.23248,Next to 8945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8678,43.05405,-86.2324,Next to 8946
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8679,43.05407,-86.2325,Next to 8946
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.5,S8680,43.05407,-86.2325,Next to 8946
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8681,43.054104,-86.232549,Next to 8941
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4.0,S8682,43.054104,-86.232549,Next to 8941
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8683,43.054104,-86.232549,Next to 8941
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S8684,43.054104,-86.232549,Next to 8941
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8685,43.054168,-86.232548,Next to 8940
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8686,43.05417,-86.23248,Next to 8940
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8687,43.05417,-86.23248,Next to 8940
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S8688,43.0542,-86.23257,near 8940
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8689,43.0542,-86.23257,near 8940
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8690,43.05423,-86.23246,near 8940
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4.0,S8691,43.05421,-86.23251,near 8940
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.0,S8692,43.05421,-86.23251,near 8940
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S8693,43.05421,-86.23251,near 8940
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8694,43.05418,-86.23259,near 8940
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8695,43.05418,-86.23259,near 8940
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8696,43.05418,-86.23259,near 8940
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8697,43.05419,-86.23264,near 8940
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S8698,43.05419,-86.23264,near 8940
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S8699,43.05418,-86.23267,near 8940
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.0,S8700,43.05417,-86.23261,near 8940
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S8701,43.05417,-86.23261,near 8940
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.0,S8702,43.05417,-86.23261,near 8940
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4.0,S8703,43.05416,-86.23259,near 8941
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S8704,43.05416,-86.23259,near 8941
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S8705,43.05412,-86.23262,near 8941
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.5,S8706,43.0541,-86.23262,near 8941
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4.0,S8707,43.05415,-86.23263,near 8941
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.0,S8708,43.05414,-86.2326,near 8941
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.5,S8709,43.05421,-86.23262,near 8941
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S8710,43.05421,-86.23262,near 8941
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8711,43.0542,-86.23263,near 8941
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8712,43.05407,-86.23247,near 8939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S8713,43.05407,-86.23247,near 8939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.0,S8714,43.05407,-86.23247,near 8939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4.0,S8715,43.05407,-86.23247,near 8939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8716,43.05407,-86.23247,near 8939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8717,43.05407,-86.23247,near 8939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S8718,43.0541,-86.2324,near 8939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8719,43.0541,-86.2324,near 8939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8720,43.0541,-86.2324,near 8939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8721,43.05411,-86.23241,near 8939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.5,S8722,43.05411,-86.23241,near 8939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8723,43.05409,-86.23245,near 8939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8724,43.05409,-86.23245,near 8939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8725,43.05409,-86.23245,near 8939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8726,43.05413,-86.23246,near 8939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8727,43.05413,-86.23246,near 8939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8728,43.05408,-86.2324,near 8939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8729,43.05408,-86.2324,near 8939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8730,43.05411,-86.23244,near 8939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8731,43.05411,-86.23244,near 8939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8732,43.05412,-86.23235,near 8939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8733,43.05414,-86.23231,near 8937
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8734,43.05413,-86.23235,near 8937
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.5,S8735,43.05413,-86.23235,near 8937
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S8736,43.05413,-86.23225,Next to 8935
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8737,43.05413,-86.23225,Next to 8935
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8738,43.05423,-86.23225,next to 8934
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8739,43.0542,-86.23223,Next to 8931
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8740,43.05415,-86.23218,Next to 8931
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8741,43.054131,-86.2321,Next to 8931
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.0,S8742,43.05413,-86.23219,Next to 8931
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8743,43.05409,-86.23212,Near 8932
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8744,43.05409,-86.23212,Near 8932
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8745,43.05409,-86.23212,Near 8932
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8746,43.05409,-86.23212,Near 8932
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8747,43.0542,-86.23232,Near 8932
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.0,S8748,43.0542,-86.23232,Near 8932
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8749,43.0542,-86.23232,Near 8932
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8750,43.05412,-86.23228,Near 8932
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8751,43.05412,-86.2323,next to 8930
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.0,S8752,43.05412,-86.2323,next to 8930
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8753,43.05408,-86.23235,Next to 8938
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8754,43.05408,-86.23232,next to 8938
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8755,43.0541,-86.23223,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8756,43.0541,-86.23223,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8757,43.0541,-86.23223,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8758,43.0541,-86.23223,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8759,43.05413,-86.23219,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8760,43.05413,-86.23219,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8761,43.05404,-86.23222,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.0,S8762,43.05404,-86.23222,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8763,43.05404,-86.23222,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8764,43.05402,-86.23226,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8765,43.05402,-86.23226,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.5,S8766,43.05405,-86.23225,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8767,43.05405,-86.23225,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4.0,S8768,43.05403,-86.23219,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8769,43.05403,-86.23219,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8770,43.05404,-86.23212,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S8771,43.05404,-86.23212,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8772,43.05404,-86.23212,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.0,S8773,43.05404,-86.23212,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8774,43.05403,-86.2322,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.0,S8775,43.05408,-86.23213,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8776,43.05408,-86.23213,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8777,43.05408,-86.23213,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8778,43.05408,-86.23213,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8779,43.054,-86.23222,"uphill of 8938, on trail"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8780,43.054,-86.23222,"uphill of 8938, on trail"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8781,43.05403,-86.23224,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8782,43.05403,-86.23224,"next to 8938, uphill"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S8783,43.054,-86.23238,next to 8928
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.0,S8784,43.05396,-86.23239,next to 8926
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8785,43.05402,-86.23251,next to 8928
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8786,43.05402,-86.23251,next to 8928
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4.0,S8787,43.05399,-86.23245,downhill of 8924
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8788,43.05399,-86.23245,downhill of 8924
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8789,43.05399,-86.23245,downhill of 8924
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.5,S8790,43.05399,-86.23245,downhill of 8924
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8791,43.05399,-86.23245,downhill of 8924
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.5,S8792,43.054,-86.23245,near 8923
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.0,S8793,43.05401,-86.23267,near 8923
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.0,S8794,43.05401,-86.23267,near 8923
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8795,43.05401,-86.23267,near 8923
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8796,43.05404,-86.23254,near 8923
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8797,43.05404,-86.23254,near 8923
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S8798,43.05404,-86.23254,near 8923
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,S8799,43.05404,-86.23254,near 8923
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S9101,43.054,-86.23269,next to 8922
